request_id,employee_id,department_id,vendor_id,request_date,purchase_type,amount,currency,description,urgency,risk_category,contract_required,security_review_required,competitive_bid_required,exception_documented,urgency_documented,final_status,source_system,system_period,department_name,business_unit,budget,vendor_name,vendor_category,approved_vendor,vendor_risk,contract_status,country,employee_name,employee_location
PR-10114,EMP-0441,D03,VEN-064,2025-05-30 16:00:00,Travel,3869.53,USD,Travel purchase for Sales operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Sales,Revenue,24000000,Travel Partner 064,Travel,True,Medium,Active,United States,Northstar Employee 0441,Chicago
PR-17612,EMP-1102,D06,VEN-036,2025-05-30 16:00:00,Travel,3490.21,USD,Travel purchase for Field Operations operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,Travel Partner 036,Travel,True,Low,Active,United States,Northstar Employee 1102,Denver
PR-10410,EMP-0274,D02,VEN-130,2025-05-30 17:00:00,Software,12270.4,USD,Software purchase for Product operations,Standard,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,Software Partner 130,Software,True,Low,Active,United States,Northstar Employee 0274,Austin
PR-18279,EMP-0717,D04,VEN-099,2025-05-30 17:00:00,Software,12838.56,USD,Software purchase for Marketing operations,Priority,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Software Partner 099,Software,True,Low,Active,United States,Northstar Employee 0717,Denver
PR-11961,EMP-1457,D08,VEN-001,2025-05-30 17:00:00,AI Services,29740.26,USD,AI Services purchase for People operations,Standard,High,True,True,True,True,True,Paid,ProcureFlow Classic,Before update,People,Corporate,7500000,AIServices Partner 001,AI Services,True,Low,Active,United States,Northstar Employee 1457,Chicago
PR-17637,EMP-1851,D10,VEN-079,2025-05-30 17:00:00,Professional Services,997.72,USD,Professional Services purchase for Information Security operations,Standard,Low,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,ProfessionalServices Partner 079,Professional Services,True,Low,Active,United Kingdom,Northstar Employee 1851,Austin
PR-13341,EMP-1230,D07,VEN-109,2025-05-30 17:00:00,Travel,3908.48,USD,Travel purchase for Finance operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Finance,Corporate,8500000,Travel Partner 109,Travel,False,Low,Active,Canada,Northstar Employee 1230,Chicago
PR-17416,EMP-1791,D09,VEN-109,2025-05-30 17:00:00,Travel,1976.97,USD,Travel purchase for Legal operations,Priority,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Legal,Corporate,6000000,Travel Partner 109,Travel,False,Low,Active,Canada,Northstar Employee 1791,San Francisco
PR-10782,EMP-1841,D10,VEN-066,2025-05-31 08:00:00,Contractor,2534.14,USD,Contractor purchase for Information Security operations,Standard,High,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,Contractor Partner 066,Contractor,False,High,Pending,United States,Northstar Employee 1841,San Francisco
PR-12056,EMP-0083,D01,VEN-010,2025-05-31 08:00:00,Software,4591.89,USD,Software purchase for Engineering operations,Standard,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Software Partner 010,Software,True,Low,Expired,United States,Northstar Employee 0083,San Francisco
PR-10548,EMP-0873,D05,VEN-011,2025-05-31 08:00:00,Equipment,9182.52,USD,Equipment purchase for Customer Success operations,Urgent,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,Equipment Partner 011,Equipment,True,Low,Active,United States,Northstar Employee 0873,San Francisco
PR-16171,EMP-1178,D06,VEN-070,2025-05-31 09:00:00,Equipment,2566.15,USD,Equipment purchase for Field Operations operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,Equipment Partner 070,Equipment,False,Medium,Active,United Kingdom,Northstar Employee 1178,Chicago
PR-15366,EMP-1845,D10,VEN-014,2025-05-31 10:00:00,Travel,1186.3,USD,Travel purchase for Information Security operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,Travel Partner 014,Travel,True,Medium,Active,United States,Northstar Employee 1845,Austin
PR-10261,EMP-0047,D01,VEN-061,2025-05-31 10:00:00,Facilities,16013.47,USD,Facilities purchase for Engineering operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Facilities Partner 061,Facilities,True,Low,Expired,United States,Northstar Employee 0047,Austin
PR-14109,EMP-1384,D07,VEN-083,2025-05-31 11:00:00,Professional Services,1954.22,USD,Professional Services purchase for Finance operations,Standard,High,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Finance,Corporate,8500000,ProfessionalServices Partner 083,Professional Services,True,High,Active,United Kingdom,Northstar Employee 1384,New York
PR-17221,EMP-1118,D06,VEN-096,2025-05-31 11:00:00,Equipment,9757.88,USD,Equipment purchase for Field Operations operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,Equipment Partner 096,Equipment,False,Medium,Active,Canada,Northstar Employee 1118,Chicago
PR-11541,EMP-1295,D07,VEN-066,2025-05-31 13:00:00,Contractor,11340.28,USD,Contractor purchase for Finance operations,Standard,High,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Finance,Corporate,8500000,Contractor Partner 066,Contractor,False,High,Pending,United States,Northstar Employee 1295,San Francisco
PR-16900,EMP-1944,D10,VEN-092,2025-05-31 13:00:00,Contractor,6656.5,USD,Contractor purchase for Information Security operations,Urgent,High,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,Contractor Partner 092,Contractor,False,High,Pending,United States,Northstar Employee 1944,New York
PR-16528,EMP-0555,D03,VEN-035,2025-05-31 13:00:00,Professional Services,464.66,USD,Professional Services purchase for Sales operations,Standard,High,True,False,False,True,True,Cancelled,ProcureFlow Classic,Before update,Sales,Revenue,24000000,ProfessionalServices Partner 035,Professional Services,False,High,Active,United States,Northstar Employee 0555,New York
PR-13725,EMP-0950,D05,VEN-124,2025-05-31 13:00:00,Software,12131.99,USD,Software purchase for Customer Success operations,Standard,Medium,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,Software Partner 124,Software,True,Medium,Active,United Kingdom,Northstar Employee 0950,Austin
PR-12609,EMP-1882,D10,VEN-126,2025-05-31 13:00:00,Software,6061.42,USD,Software purchase for Information Security operations,Standard,Low,True,True,False,True,True,Rejected,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,Software Partner 126,Software,True,Low,Active,United States,Northstar Employee 1882,New York
PR-14895,EMP-1072,D06,VEN-064,2025-05-31 15:00:00,Travel,12721.55,USD,Travel purchase for Field Operations operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,Travel Partner 064,Travel,True,Medium,Active,United States,Northstar Employee 1072,New York
PR-16906,EMP-1033,D06,VEN-015,2025-05-31 16:00:00,Professional Services,4996.82,USD,Professional Services purchase for Field Operations operations,Standard,High,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,ProfessionalServices Partner 015,Professional Services,False,High,Active,United Kingdom,Northstar Employee 1033,Austin
PR-14748,EMP-1188,D06,VEN-022,2025-05-31 16:00:00,Software,268.88,USD,Software purchase for Field Operations operations,Standard,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,Software Partner 022,Software,True,Low,Active,United States,Northstar Employee 1188,New York
PR-15427,EMP-0354,D02,VEN-062,2025-05-31 16:00:00,Travel,1999.81,USD,Travel purchase for Product operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,Travel Partner 062,Travel,True,Low,Active,United States,Northstar Employee 0354,San Francisco
PR-16061,EMP-0459,D03,VEN-125,2025-05-31 16:00:00,Software,24226.27,USD,Software purchase for Sales operations,Priority,Medium,True,True,True,True,True,Rejected,ProcureFlow Classic,Before update,Sales,Revenue,24000000,Software Partner 125,Software,True,Medium,Active,United States,Northstar Employee 0459,San Francisco
PR-15905,EMP-0795,D04,VEN-039,2025-05-31 16:00:00,Contractor,1109.51,USD,Contractor purchase for Marketing operations,Standard,Low,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Contractor Partner 039,Contractor,True,Low,Active,Ireland,Northstar Employee 0795,Chicago
PR-11340,EMP-0867,D05,VEN-138,2025-05-31 17:00:00,Contractor,30549.09,USD,Contractor purchase for Customer Success operations,Standard,Medium,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,Contractor Partner 138,Contractor,True,Medium,Active,Canada,Northstar Employee 0867,Austin
PR-15239,EMP-0671,D04,VEN-089,2025-05-31 17:00:00,Software,2123.97,USD,Software purchase for Marketing operations,Standard,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Software Partner 089,Software,True,Low,Pending,Canada,Northstar Employee 0671,Chicago
PR-11119,EMP-1284,D07,VEN-041,2025-05-31 17:00:00,Contractor,37483.89,USD,Contractor purchase for Finance operations,Priority,Medium,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,Finance,Corporate,8500000,Contractor Partner 041,Contractor,True,Low,Active,United States,Northstar Employee 1284,New York
PR-12130,EMP-1753,D09,VEN-111,2025-05-31 17:00:00,Travel,211.29,USD,Travel purchase for Legal operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Legal,Corporate,6000000,Travel Partner 111,Travel,True,Medium,Active,United States,Northstar Employee 1753,Austin
PR-17405,EMP-0013,D01,VEN-108,2025-06-01 08:00:00,Equipment,91759.92,USD,Equipment purchase for Engineering operations,Standard,Medium,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Equipment Partner 108,Equipment,True,Low,Active,United States,Northstar Employee 0013,Chicago
PR-11224,EMP-1193,D06,VEN-113,2025-06-01 08:00:00,Equipment,1374.35,USD,Equipment purchase for Field Operations operations,Standard,High,False,True,False,True,True,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,Equipment Partner 113,Equipment,False,High,Active,Singapore,Northstar Employee 1193,Chicago
PR-18118,EMP-0008,D01,VEN-002,2025-06-01 09:00:00,Professional Services,10277.92,USD,Professional Services purchase for Engineering operations,Priority,Medium,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,ProfessionalServices Partner 002,Professional Services,False,Medium,Active,United States,Northstar Employee 0008,Chicago
PR-18485,EMP-0023,D01,VEN-066,2025-06-01 09:00:00,Contractor,28902.65,USD,Contractor purchase for Engineering operations,Standard,High,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Contractor Partner 066,Contractor,False,High,Pending,United States,Northstar Employee 0023,New York
PR-13540,EMP-0408,D03,VEN-061,2025-06-01 09:00:00,Facilities,68913.27,USD,Facilities purchase for Sales operations,Standard,Medium,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,Sales,Revenue,24000000,Facilities Partner 061,Facilities,True,Low,Expired,United States,Northstar Employee 0408,Denver
PR-13062,EMP-1085,D06,VEN-123,2025-06-01 09:00:00,Travel,3005.98,USD,Travel purchase for Field Operations operations,Priority,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,Travel Partner 123,Travel,False,Medium,Active,United States,Northstar Employee 1085,Chicago
PR-10565,EMP-0869,D05,VEN-129,2025-06-01 10:00:00,Equipment,5307.89,USD,Equipment purchase for Customer Success operations,Standard,High,False,True,False,True,True,Paid,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,Equipment Partner 129,Equipment,False,High,Active,United States,Northstar Employee 0869,Chicago
PR-15042,EMP-0076,D01,VEN-083,2025-06-01 10:00:00,Professional Services,29847.13,USD,Professional Services purchase for Engineering operations,Priority,High,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,ProfessionalServices Partner 083,Professional Services,True,High,Active,United Kingdom,Northstar Employee 0076,Austin
PR-13212,EMP-1879,D10,VEN-125,2025-06-01 10:00:00,Software,4051.62,USD,Software purchase for Information Security operations,Standard,Medium,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,Software Partner 125,Software,True,Medium,Active,United States,Northstar Employee 1879,Austin
PR-11100,EMP-1838,D10,VEN-122,2025-06-01 10:00:00,Travel,5528.84,USD,Travel purchase for Information Security operations,Standard,High,False,False,False,True,True,Rejected,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,Travel Partner 122,Travel,False,High,Active,Germany,Northstar Employee 1838,Chicago
PR-16399,EMP-0668,D04,VEN-137,2025-06-01 11:00:00,Contractor,47733.64,USD,Contractor purchase for Marketing operations,Standard,Medium,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Contractor Partner 137,Contractor,True,Medium,Active,Canada,Northstar Employee 0668,New York
PR-16885,EMP-0757,D04,VEN-032,2025-06-01 11:00:00,Software,1824.69,USD,Software purchase for Marketing operations,Priority,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Software Partner 032,Software,True,Low,Active,Germany,Northstar Employee 0757,New York
PR-10017,EMP-0551,D03,VEN-044,2025-06-01 12:00:00,Facilities,3346.57,USD,Facilities purchase for Sales operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Sales,Revenue,24000000,Facilities Partner 044,Facilities,False,Medium,Active,Canada,Northstar Employee 0551,Chicago
PR-10968,EMP-1446,D08,VEN-024,2025-06-01 12:00:00,Contractor,15846.1,USD,Contractor purchase for People operations,Standard,Low,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,People,Corporate,7500000,Contractor Partner 024,Contractor,True,Low,Pending,United States,Northstar Employee 1446,New York
PR-12909,EMP-1398,D07,VEN-108,2025-06-01 12:00:00,Equipment,3522.53,USD,Equipment purchase for Finance operations,Standard,Low,False,False,False,True,True,Cancelled,ProcureFlow Classic,Before update,Finance,Corporate,8500000,Equipment Partner 108,Equipment,True,Low,Active,United States,Northstar Employee 1398,Chicago
